Feature,Normalized.Dispersion
ENSMUSG00000045757,1.801839693786308
ENSMUSG00000045251,0.09716920525749385
ENSMUSG00000108483,0.32944568314808276
ENSMUSG00000048921,0.06122181671334658
ENSMUSG00000086502,-0.7693148979705082
ENSMUSG00000030822,-0.5562477363352073
ENSMUSG00000042423,-0.15461888777334754
ENSMUSG00000101225,0.2963449245409395
ENSMUSG00000053877,-0.47544708701216476
ENSMUSG00000101845,-0.19164663875660048
ENSMUSG00000106715,-0.20564667955749022
ENSMUSG00000030815,-0.9322051954222077
ENSMUSG00000057176,-0.20172259930410194
ENSMUSG00000030816,-0.3009901171814275
ENSMUSG00000108677,-0.03219851025882034
ENSMUSG00000045639,0.5004285035040439
ENSMUSG00000030814,0.3720241083910475
ENSMUSG00000108801,1.5238332609304355
ENSMUSG00000042340,0.24613617178473698
ENSMUSG00000060034,-1.0865880612645353
ENSMUSG00000030811,-1.6916507315703335
ENSMUSG00000043964,0.3627220640700808
ENSMUSG00000042308,-0.4084293763705256
ENSMUSG00000042289,0.329416721758057
ENSMUSG00000030806,0.2652112359463444
ENSMUSG00000030805,0.6921960772786009
ENSMUSG00000049728,-2.0324554763142393
ENSMUSG00000049739,0.4931262724468167
ENSMUSG00000044139,-0.7327986738788108
ENSMUSG00000096145,1.339436455327637
ENSMUSG00000030802,1.33720316273459
ENSMUSG00000030801,0.8792322483833521
ENSMUSG00000030800,0.6747325245328081
ENSMUSG00000070371,-2.1100225172875837
ENSMUSG00000030795,-1.0977559256612408
ENSMUSG00000030793,4.2278313484809855
ENSMUSG00000042828,-0.3269298648744738
ENSMUSG00000030786,15.532375851466545
ENSMUSG00000030789,NaN
ENSMUSG00000070369,0.8494470465386814
ENSMUSG00000108354,1.5718681124071578
ENSMUSG00000030785,0.45711752301773995
ENSMUSG00000108604,NaN
ENSMUSG00000062944,1.3868335299939123
ENSMUSG00000042178,2.3925385268301955
ENSMUSG00000030782,-0.7824879241703787
ENSMUSG00000030780,-0.2920916047751665
ENSMUSG00000030844,6.6489764216999845
ENSMUSG00000084964,7.330919487009417
ENSMUSG00000030846,-0.778765605676323
ENSMUSG00000108668,2.155069751285737
ENSMUSG00000030847,1.328284675146033
ENSMUSG00000108795,2.0884128816785563
ENSMUSG00000042105,3.280483130946294
ENSMUSG00000048170,0.0858862203318681
ENSMUSG00000108648,-0.6878794721583199
ENSMUSG00000108720,1.7774278793963452
ENSMUSG00000055319,-0.9636065842494024
ENSMUSG00000108600,NaN
ENSMUSG00000070366,1.2463459330075959
ENSMUSG00000108713,0.3170403374168766
ENSMUSG00000042055,1.0321585091415002
ENSMUSG00000108580,NaN
ENSMUSG00000108576,NaN
ENSMUSG00000108504,NaN
ENSMUSG00000030849,0.9172376898470536
ENSMUSG00000030850,1.2395088470395443
ENSMUSG00000109016,-0.9668660740162672
ENSMUSG00000040331,1.3424329021389967
ENSMUSG00000030852,-1.4931688829274603
ENSMUSG00000050189,NaN
ENSMUSG00000040298,1.0243378560252714
ENSMUSG00000086108,2.054669491777397
ENSMUSG00000040268,1.8887874488238723
ENSMUSG00000006205,7.231662486161953
ENSMUSG00000006204,-1.4537779178351784
ENSMUSG00000040205,6.869350716644785
ENSMUSG00000030858,-0.04073098609300938
ENSMUSG00000040177,-0.21842008839392393
ENSMUSG00000063179,-1.2938561304150964
ENSMUSG00000108883,0.41685963236851387
ENSMUSG00000040167,0.3730261373093602
ENSMUSG00000030861,-1.078185904398071
ENSMUSG00000109399,-0.38313958992930336
ENSMUSG00000066979,0.757135528704661
ENSMUSG00000109014,NaN
ENSMUSG00000040125,-0.6855648403649366
ENSMUSG00000030862,-0.3545645437370022
ENSMUSG00000086814,NaN
ENSMUSG00000030930,-0.6725985771498723
ENSMUSG00000109270,NaN
ENSMUSG00000109550,NaN
ENSMUSG00000108870,NaN
ENSMUSG00000108849,-1.2523089611020874
ENSMUSG00000030934,1.0564124422723284
ENSMUSG00000087657,NaN
ENSMUSG00000030946,1.2782151096089407
ENSMUSG00000087348,5.8343054126022755
ENSMUSG00000030956,3.7711200445449293
ENSMUSG00000030960,-0.4872017635235788
ENSMUSG00000030965,-0.705679386778928
ENSMUSG00000097595,-0.5532773628476716
ENSMUSG00000109842,-0.2989277518171113
ENSMUSG00000030967,0.5606650917029804
ENSMUSG00000085663,NaN
ENSMUSG00000030970,0.1926842924209475
ENSMUSG00000109816,-0.2702258662944685
ENSMUSG00000030976,NaN
ENSMUSG00000109917,-1.4540399635273689
ENSMUSG00000039990,-0.6318655138915936
ENSMUSG00000030981,-0.8687419129257918
ENSMUSG00000030979,-1.8928264444129352
ENSMUSG00000030983,0.8682544819450922
ENSMUSG00000030986,-1.5142790637319268
ENSMUSG00000109635,-0.5352163430662665
ENSMUSG00000053111,-1.6440189109746306
ENSMUSG00000054555,8.963906323706583
ENSMUSG00000050066,NaN
ENSMUSG00000030994,9.44114312083816
ENSMUSG00000058325,6.22715798346366
ENSMUSG00000073805,3.9993791955824363
ENSMUSG00000100717,3.577591093046094
ENSMUSG00000073804,NaN
ENSMUSG00000109598,2.7065541100285917
ENSMUSG00000041836,0.3392969172086396
ENSMUSG00000097471,0.32053682841921993
ENSMUSG00000031004,-0.9091003964579517
ENSMUSG00000109831,-0.7522103541726575
ENSMUSG00000109898,NaN
ENSMUSG00000110396,-1.4143862374442997
ENSMUSG00000110027,14.574905575334983
ENSMUSG00000109633,2.311518354145667
ENSMUSG00000109981,3.0142934970479396
ENSMUSG00000110101,NaN
ENSMUSG00000054612,4.0605724782258825
ENSMUSG00000010476,4.345924718845615
ENSMUSG00000109722,NaN
ENSMUSG00000040139,0.8210582018516116
ENSMUSG00000031068,-0.02036980410058437
ENSMUSG00000110090,NaN
ENSMUSG00000091002,-0.044914756522013634
ENSMUSG00000110354,-1.7037626931403105
ENSMUSG00000110037,NaN
ENSMUSG00000041775,-1.5340896939049153
ENSMUSG00000041769,0.1799451892896835
ENSMUSG00000078566,1.4395419605715443
ENSMUSG00000109881,-0.2387945395404311
ENSMUSG00000056856,0.21568891403522164
ENSMUSG00000109855,NaN
ENSMUSG00000025478,-2.1771533982233824
ENSMUSG00000015981,-1.0580821653833723
ENSMUSG00000015980,-1.1654198339747655
ENSMUSG00000060260,-0.046071741801580725
ENSMUSG00000025477,-0.3176333871632277
ENSMUSG00000041309,5.880929633704076
ENSMUSG00000049571,-0.7242434586260939
ENSMUSG00000025475,-1.1541206776682937
ENSMUSG00000066129,4.940971952941186
ENSMUSG00000047751,NaN
ENSMUSG00000086742,1.2977180302102316
ENSMUSG00000085354,2.7089324245850293
ENSMUSG00000073795,-1.1199539103391658
ENSMUSG00000025473,-1.4633063772216466
ENSMUSG00000025474,-0.766242708236685
ENSMUSG00000025470,0.33926434570370684
ENSMUSG00000025469,NaN
ENSMUSG00000025468,0.486316127387939
ENSMUSG00000025467,-0.49268611932629935
ENSMUSG00000025466,-0.5234310297445325
ENSMUSG00000025465,1.2044231766459694
ENSMUSG00000025464,0.09925026077058298
ENSMUSG00000039018,-0.1509462456406227
ENSMUSG00000045733,-0.3755746648431154
ENSMUSG00000025461,-0.1299154172492499
ENSMUSG00000054672,0.9366977203029118
ENSMUSG00000060112,5.329230990546201
ENSMUSG00000056883,NaN
ENSMUSG00000063230,-1.6156591777929092
ENSMUSG00000052508,NaN
ENSMUSG00000095901,-2.0274484975600946
ENSMUSG00000093942,-1.8133079424461278
ENSMUSG00000096069,0.2537157073331955
ENSMUSG00000094819,-0.3144945930899329
ENSMUSG00000059136,-2.0245812111548647
ENSMUSG00000066122,-1.0644309417620503
ENSMUSG00000025479,1.0297169738013778
ENSMUSG00000025480,1.0905108045376575
ENSMUSG00000060314,-2.9713914958632213
ENSMUSG00000025481,1.4684650155094068
ENSMUSG00000099590,-0.5275403516869862
ENSMUSG00000025482,NaN
ENSMUSG00000025484,-0.36333681782216354
ENSMUSG00000025485,0.23278866059059236
ENSMUSG00000025486,-0.3684402355203573
ENSMUSG00000025487,-1.045066550939178
ENSMUSG00000025488,4.811233058465664
ENSMUSG00000109628,3.2543771243631205
ENSMUSG00000038745,-0.9080890371247263
ENSMUSG00000062031,0.20500821544372905
ENSMUSG00000060591,6.0250075467042015
ENSMUSG00000025491,20.301502209831334
ENSMUSG00000025492,9.12426661239163
ENSMUSG00000059108,0.1797820509262676
ENSMUSG00000091441,-0.028067922078698272
ENSMUSG00000055629,-1.4143470000722282
ENSMUSG00000054065,0.2511641130568979
ENSMUSG00000025494,0.7257140964975416
ENSMUSG00000054662,NaN
ENSMUSG00000025495,-0.9318551953756589
ENSMUSG00000038650,2.2626068562650414
ENSMUSG00000025499,1.0015678822257748
ENSMUSG00000038637,0.8988732921694172
ENSMUSG00000025500,-0.08773864822181161
ENSMUSG00000038618,1.3334806480585313
ENSMUSG00000038611,0.35960390327208774
ENSMUSG00000025498,2.073237030271377
ENSMUSG00000038580,NaN
ENSMUSG00000025496,1.5043257106994836
ENSMUSG00000058886,-1.3610313310062856
ENSMUSG00000025505,0.2822938242608567
ENSMUSG00000025504,2.6567790293935487
ENSMUSG00000086844,5.357800486220923
ENSMUSG00000025503,3.5854042127919463
ENSMUSG00000051007,0.07182432912617877
ENSMUSG00000060240,1.0341950286059958
ENSMUSG00000019082,-0.7707847538410365
ENSMUSG00000025507,-0.22314657126780196
ENSMUSG00000025508,2.583583616412294
ENSMUSG00000025509,0.49696926250131834
ENSMUSG00000048200,2.3922627005730206
ENSMUSG00000073787,3.218516139409469
ENSMUSG00000025510,2.081971344498522
ENSMUSG00000038489,-0.09565394029556563
ENSMUSG00000025511,-0.10693474357454051
ENSMUSG00000025512,-0.8295049187032583
ENSMUSG00000002957,-0.5351649548592866
ENSMUSG00000097170,-1.2943908074496377
ENSMUSG00000048191,-0.39528440631046236
ENSMUSG00000025515,1.1571867498537753
ENSMUSG00000066108,NaN
ENSMUSG00000025139,0.03823947039790198
ENSMUSG00000092536,-1.6957663378408905
ENSMUSG00000053046,-0.854712421334147
ENSMUSG00000025147,0.3852532411534033
ENSMUSG00000037887,0.0801604816297566
ENSMUSG00000109958,-2.204123395777215
ENSMUSG00000046248,NaN
ENSMUSG00000045777,17.533053853366585
ENSMUSG00000007891,8.988043382488296
ENSMUSG00000031098,NaN
ENSMUSG00000031097,NaN
ENSMUSG00000018819,2.281880481650385
ENSMUSG00000043795,1.2273684438958221
ENSMUSG00000061723,NaN
ENSMUSG00000037772,1.232678846099212
ENSMUSG00000087090,1.6389859386933545
ENSMUSG00000000031,6.259912918808006
ENSMUSG00000110125,-0.31876235773237355
ENSMUSG00000048583,4.480771783754596
ENSMUSG00000000215,3.239626785270732
ENSMUSG00000073781,NaN
ENSMUSG00000108952,0.5837568611854406
ENSMUSG00000000214,-0.22128107962870208
ENSMUSG00000009248,NaN
ENSMUSG00000052281,1.0777785703971048
ENSMUSG00000000244,5.344900286474221
ENSMUSG00000059277,0.36939988729597645
ENSMUSG00000037706,3.088973718797144
ENSMUSG00000009246,NaN
ENSMUSG00000045752,1.0414457734357725
ENSMUSG00000009545,-1.3842557088962242
ENSMUSG00000101609,-1.1610745058993852
ENSMUSG00000101360,-1.2863631420500499
ENSMUSG00000037664,8.312413095405729
ENSMUSG00000000154,1.9280274639844541
ENSMUSG00000059119,0.9273269740628589
ENSMUSG00000010755,-1.343680833926817
ENSMUSG00000086828,NaN
ENSMUSG00000045362,0.15488546796334632
ENSMUSG00000109251,1.0308019055265933
ENSMUSG00000010751,-1.1080847010900898
ENSMUSG00000037613,-0.47661640544306494
ENSMUSG00000037606,-1.4665809670500367
ENSMUSG00000048965,-1.1992639762162691
ENSMUSG00000031090,-0.2811556024200595
ENSMUSG00000058454,0.10850987211527109
ENSMUSG00000037541,-1.6374122482260838
ENSMUSG00000085745,-3.0565692261887167
ENSMUSG00000031078,-1.0670291785950825
ENSMUSG00000037519,-1.525231828237518
ENSMUSG00000031077,1.1116516347352454
ENSMUSG00000031075,4.729744451355492
ENSMUSG00000109009,NaN
ENSMUSG00000031074,-0.08104987390626615
ENSMUSG00000050917,NaN
ENSMUSG00000096999,-1.6643232398230647
ENSMUSG00000115783,-0.19674003269609483
ENSMUSG00000031072,0.007311521245998625
ENSMUSG00000070348,2.0403844338540935
ENSMUSG00000108967,NaN
ENSMUSG00000048677,0.3000770558603402
ENSMUSG00000109305,1.0706449637641737
ENSMUSG00000005534,0.6134180233750786
ENSMUSG00000004568,0.6504148620265412
ENSMUSG00000069633,0.1614530492811522
ENSMUSG00000040340,-1.1492337361012699
ENSMUSG00000047264,0.1154014801515478
ENSMUSG00000004567,-0.5713829861653413
ENSMUSG00000004565,-0.31131263780325463
ENSMUSG00000065952,0.3439637415565437
ENSMUSG00000044433,-1.5733653271259347
ENSMUSG00000019470,0.9013902628462007
ENSMUSG00000087687,0.20882620136255073
ENSMUSG00000004630,1.3045890623159984
ENSMUSG00000004626,-0.542494493980209
ENSMUSG00000012705,-0.9889655844527022
ENSMUSG00000013974,-1.276794657920083
ENSMUSG00000089665,-0.08012712703144705
ENSMUSG00000109277,0.2798503364785036
ENSMUSG00000108888,0.6802353997232629
ENSMUSG00000040236,1.955380472069252
ENSMUSG00000005540,0.8538883671328633
ENSMUSG00000074491,0.5532671757250952
ENSMUSG00000089956,-0.7658133303812537
ENSMUSG00000031494,NaN
ENSMUSG00000065987,4.695588689868314
ENSMUSG00000040165,-0.1266128246416383
ENSMUSG00000051906,2.5867863608019697
ENSMUSG00000079168,2.7689280732652026
ENSMUSG00000086805,4.725998846470044
ENSMUSG00000011832,0.8351700665481334
ENSMUSG00000064125,-0.9939685532562905
ENSMUSG00000046589,0.11777018047772801
ENSMUSG00000002948,0.1911687498720915
ENSMUSG00000089736,-0.4537275948769886
ENSMUSG00000011837,-0.28524991768633184
ENSMUSG00000048644,1.725467439096461
ENSMUSG00000002949,-1.2625909768687484
ENSMUSG00000040028,-0.2442496962379024
ENSMUSG00000023235,-1.5875308463851732
ENSMUSG00000008206,-1.735010997831509
ENSMUSG00000058748,-0.5200005926193157
ENSMUSG00000097308,0.04225947824182682
ENSMUSG00000022322,-0.9105606599309463
ENSMUSG00000023073,NaN
ENSMUSG00000109313,NaN
ENSMUSG00000092092,NaN
ENSMUSG00000109260,-1.1108590465452082
ENSMUSG00000109127,-0.8326728550045394
ENSMUSG00000109566,NaN
ENSMUSG00000109056,NaN
ENSMUSG00000109515,2.1235800142965005
ENSMUSG00000108941,-0.35864526453890105
ENSMUSG00000109436,-1.027543613245779
ENSMUSG00000001300,-2.1918685862770335
ENSMUSG00000040467,-0.8709193955893411
ENSMUSG00000040459,-1.2873610097262245
ENSMUSG00000109190,0.2829866322886134
ENSMUSG00000109371,-0.2043254174314924
ENSMUSG00000109346,0.44236260949130884
ENSMUSG00000108848,NaN
ENSMUSG00000109124,-0.8680373285520094
ENSMUSG00000079157,0.0451225033616003
ENSMUSG00000067627,NaN
ENSMUSG00000095279,-2.5080351553817084
ENSMUSG00000049717,-0.056337489499348706
ENSMUSG00000040396,0.27868383782696055
ENSMUSG00000031497,2.204599073753034
ENSMUSG00000109545,-0.3936564456672175
ENSMUSG00000039057,0.49717663720553
ENSMUSG00000109503,NaN
ENSMUSG00000109432,NaN
ENSMUSG00000109067,NaN
ENSMUSG00000108997,NaN
ENSMUSG00000109271,-1.5217869511348028
ENSMUSG00000108961,NaN
ENSMUSG00000109473,1.561253121178499
ENSMUSG00000108969,NaN
ENSMUSG00000109291,1.5215220337020583
ENSMUSG00000109089,1.509395727015132
ENSMUSG00000038917,NaN
ENSMUSG00000109084,NaN
ENSMUSG00000109508,NaN
ENSMUSG00000038894,1.4047249796060193
ENSMUSG00000096938,-2.3485018718074726
ENSMUSG00000108847,-1.807661150917983
ENSMUSG00000109029,NaN
ENSMUSG00000085573,-0.5363445505152121
ENSMUSG00000031502,-1.5620617833640797
ENSMUSG00000031503,-1.8695822524914796
ENSMUSG00000084783,1.3635667391751598
ENSMUSG00000031504,2.115899313931349
ENSMUSG00000031505,0.33685068663027223
ENSMUSG00000056228,-0.7647993609427447
ENSMUSG00000045969,1.3120269469477026
ENSMUSG00000031508,-0.9251356640752907
ENSMUSG00000031509,0.7313098380305552
ENSMUSG00000031510,NaN
ENSMUSG00000031511,-2.149135948569689
ENSMUSG00000086500,NaN
ENSMUSG00000031512,-0.06271721540098661
ENSMUSG00000109772,0.748780147443238
ENSMUSG00000110002,4.16843946511294
ENSMUSG00000109995,1.8108061305109089
ENSMUSG00000110412,NaN
ENSMUSG00000047935,12.270076926133797
ENSMUSG00000096014,0.7002723375254811
ENSMUSG00000109582,NaN
ENSMUSG00000097421,1.6779202231243333
ENSMUSG00000010435,NaN
ENSMUSG00000000759,-0.36484170159975754
ENSMUSG00000054910,-1.9281838506356668
ENSMUSG00000031441,1.7875256197903169
ENSMUSG00000084780,0.44718869712980963
ENSMUSG00000085465,0.7148813677404092
ENSMUSG00000031442,-2.658455749773712
ENSMUSG00000079146,NaN
ENSMUSG00000086770,-0.1863953921592228
ENSMUSG00000031443,2.8524495514789523
ENSMUSG00000031444,5.613652962871222
ENSMUSG00000031445,-0.7721149736828721
ENSMUSG00000091443,-1.3889289195376546
ENSMUSG00000038542,-0.37187047326211614
ENSMUSG00000031446,-0.7620474142974322
ENSMUSG00000031447,2.494274376428166
ENSMUSG00000038515,-0.0720513218028887
ENSMUSG00000099338,0.9110908904247612
ENSMUSG00000031448,-1.2373083912266718
ENSMUSG00000038506,-1.8047077511289853
ENSMUSG00000038497,-0.2295388837897687
ENSMUSG00000038482,-1.7340078378806576
ENSMUSG00000031450,NaN
ENSMUSG00000038457,0.17426705107048782
ENSMUSG00000031451,0.15322819513592117
ENSMUSG00000110278,1.384938999326949
ENSMUSG00000031452,-0.46924759021344414
ENSMUSG00000031453,2.0004397012711634
ENSMUSG00000090336,-0.1521153969281042
ENSMUSG00000038416,0.1787323705551247
ENSMUSG00000038398,0.8910949138951189
ENSMUSG00000047710,2.538858058798547
ENSMUSG00000031458,1.5680677679795003
ENSMUSG00000038365,-0.4151765144481985
ENSMUSG00000050052,-1.8849632512697736
ENSMUSG00000110058,3.6628108979432152
ENSMUSG00000051978,-0.33858748926464516
ENSMUSG00000047495,-0.7914232291769705
ENSMUSG00000084945,-1.7117796917907169
ENSMUSG00000026317,0
ENSMUSG00000071176,9.866099106080764
ENSMUSG00000090024,3.533129028099602
ENSMUSG00000055675,-0.26821301535058795
ENSMUSG00000098322,-0.6462135165598961
ENSMUSG00000049008,NaN
ENSMUSG00000110286,-1.0106262137993793
ENSMUSG00000109748,NaN
ENSMUSG00000110356,NaN
ENSMUSG00000110217,-0.15546062374271158
ENSMUSG00000060924,-0.9532755177130237
ENSMUSG00000085150,-1.3604964388860719
ENSMUSG00000087363,-0.5713426063549873
ENSMUSG00000039842,-2.0081477987214678
ENSMUSG00000087300,-1.583570026935913
ENSMUSG00000031465,-1.7261259763224608
ENSMUSG00000031467,-0.7559509625171625
ENSMUSG00000110530,0.43309197069456123
ENSMUSG00000039814,0.7016442008572125
ENSMUSG00000053678,-0.5633037261722565
ENSMUSG00000053695,-0.055078249346028035
ENSMUSG00000053790,NaN
ENSMUSG00000061847,-0.3155628159835278
ENSMUSG00000043787,NaN
ENSMUSG00000059463,NaN
ENSMUSG00000110542,1.2898028791050065
ENSMUSG00000046354,NaN
ENSMUSG00000059230,NaN
ENSMUSG00000050756,NaN
ENSMUSG00000071169,NaN
ENSMUSG00000110463,NaN
ENSMUSG00000096265,1.2711630497584965
ENSMUSG00000110591,1.9582862847551887
ENSMUSG00000074449,0.3581381236332465
ENSMUSG00000095294,-0.6025979618035247
ENSMUSG00000071165,NaN
ENSMUSG00000044748,1.0312281904730605
ENSMUSG00000047390,NaN
ENSMUSG00000110616,NaN
ENSMUSG00000048500,NaN
ENSMUSG00000006567,0.9915656360129669
ENSMUSG00000063362,-0.4360375451629022
ENSMUSG00000037738,1.5063263350348084
ENSMUSG00000031478,0.01103084174911281
ENSMUSG00000037725,1.784791990139788
ENSMUSG00000031479,0.08386554393831169
ENSMUSG00000031480,4.744372074343079
ENSMUSG00000031481,0.0031786164261721744
ENSMUSG00000031482,0.02664406933751715
ENSMUSG00000099825,-1.302152139625277
ENSMUSG00000031533,0.24938127473539498
ENSMUSG00000031534,1.3638260425589592
ENSMUSG00000037656,3.3279715824461618
ENSMUSG00000097042,1.1910054403411579
ENSMUSG00000008892,0.9404460339703145
ENSMUSG00000031535,NaN
ENSMUSG00000031536,-1.3675748096640055
ENSMUSG00000031537,-0.08732273126145572
ENSMUSG00000085199,-0.38372821957466424
ENSMUSG00000031538,-1.2067374113511062
ENSMUSG00000031539,-0.7706566641508535
ENSMUSG00000054822,2.2097985778983733
ENSMUSG00000031540,1.40218462999326
ENSMUSG00000031543,-0.7779997587672759
ENSMUSG00000086741,-0.1251913838948189
ENSMUSG00000063672,-0.5892598265150097
ENSMUSG00000031545,-0.3170150803896349
ENSMUSG00000031546,0.9753938082081968
ENSMUSG00000015341,0.9397944689796447
ENSMUSG00000031548,1.9698632395344697
ENSMUSG00000037492,3.952911019690112
ENSMUSG00000053979,-1.4825221998532747
ENSMUSG00000109419,-0.8836705928217581
ENSMUSG00000097654,5.470699797773264
ENSMUSG00000056313,1.3399262452986958
ENSMUSG00000031549,-1.3709998634905314
ENSMUSG00000031551,0.0798761551998203
ENSMUSG00000031552,0.07364002283979662
ENSMUSG00000031553,3.6958626587263046
ENSMUSG00000031554,0.8792156508503799
ENSMUSG00000037437,-0.9602175528632025
ENSMUSG00000031555,-0.5684806911607964
ENSMUSG00000031556,1.796259925587631
ENSMUSG00000037406,4.553686509094896
ENSMUSG00000086289,-1.2009536423471403
ENSMUSG00000031557,3.0062736310600284
ENSMUSG00000110148,0.5350440874242761
ENSMUSG00000065954,-0.12897019459801728
ENSMUSG00000110140,NaN
ENSMUSG00000110110,NaN
ENSMUSG00000110017,-1.1930868330664404
ENSMUSG00000110399,NaN
ENSMUSG00000110063,0.0029110194185886775
ENSMUSG00000031565,0.9689043288903397
ENSMUSG00000086134,0.8176550138972032
ENSMUSG00000037363,-0.662687845580142
ENSMUSG00000110038,-1.084829624442963
ENSMUSG00000043794,0.004099499750001917
ENSMUSG00000054823,-1.0329138819752737
ENSMUSG00000031570,-1.5950127106678555
ENSMUSG00000061313,-1.4408444210753755
ENSMUSG00000091514,-0.9162598780671787
ENSMUSG00000037316,-0.49808532476950873
ENSMUSG00000037296,-0.6897723984686923
ENSMUSG00000031574,0.16857211338364655
ENSMUSG00000031575,-0.32309523328712897
ENSMUSG00000031576,-1.3950345759378804
ENSMUSG00000037260,-0.07483470010096108
ENSMUSG00000037251,-0.6765815630857376
ENSMUSG00000015994,0.5723417478227881
ENSMUSG00000037234,0.11772239000538262
ENSMUSG00000110183,0.16706732506533464
ENSMUSG00000085437,-0.6783537021188554
ENSMUSG00000013878,-0.9378579205987037
ENSMUSG00000110317,-1.0449730392542622
ENSMUSG00000037214,0.08812420647845796
ENSMUSG00000110417,NaN
ENSMUSG00000109682,NaN
ENSMUSG00000109996,NaN
ENSMUSG00000109961,NaN
ENSMUSG00000110222,-1.5655149472304624
ENSMUSG00000110338,NaN
ENSMUSG00000109680,3.712157798216953
ENSMUSG00000109689,-1.0740509038604966
ENSMUSG00000100335,4.081418845982863
ENSMUSG00000110345,0.3225066297843448
ENSMUSG00000085795,0.9949195475510794
ENSMUSG00000109954,2.551501364742374
ENSMUSG00000109603,1.9014058256239268
ENSMUSG00000031483,1.966128503606569
ENSMUSG00000091154,0.1844923369311393
ENSMUSG00000031485,-0.964206358903346
ENSMUSG00000031486,0.10602229101115064
ENSMUSG00000031487,-0.6942948290044255
ENSMUSG00000031488,1.982419752442756
ENSMUSG00000109589,1.4913432494353613
ENSMUSG00000039720,0.5896524207118974
ENSMUSG00000031489,-1.1272782713043557
ENSMUSG00000109674,-1.523162686351732
ENSMUSG00000031490,-0.5542829708656593
ENSMUSG00000031492,-1.0197133361139754
ENSMUSG00000031491,1.8895430111446962
ENSMUSG00000063932,NaN
ENSMUSG00000074404,0.28136308264656645
ENSMUSG00000110322,NaN
ENSMUSG00000063626,3.6637305801443922
ENSMUSG00000110180,NaN
ENSMUSG00000110223,NaN
ENSMUSG00000039661,1.2794120499200596
ENSMUSG00000039328,2.2101344792688455
ENSMUSG00000031577,0.2842031885102456
ENSMUSG00000031578,0.3212034447935282
ENSMUSG00000046152,3.2757015403415513
ENSMUSG00000109605,-0.9172192874020505
ENSMUSG00000110329,-0.9243052313313777
ENSMUSG00000062991,-0.15454488066027083
ENSMUSG00000079070,-1.7973386504296298
ENSMUSG00000110214,-0.7988305450515781
ENSMUSG00000031583,1.4158920915000626
ENSMUSG00000049184,0.11455009983637957
ENSMUSG00000009628,-1.1525312385466346
ENSMUSG00000009630,-0.2914541867600828
ENSMUSG00000052906,0.0377730747755599
ENSMUSG00000031584,-0.051084838141811834
ENSMUSG00000049476,-1.6980142202492836
ENSMUSG00000031585,-0.24345914301349375
ENSMUSG00000094500,-0.6086322389953852
ENSMUSG00000031586,9.362301532001434
ENSMUSG00000097442,4.964522901170879
ENSMUSG00000031516,-0.0500204731237812
ENSMUSG00000063412,0.7514563242333672
ENSMUSG00000071113,-1.5021822746646727
ENSMUSG00000109869,NaN
ENSMUSG00000031513,0.3418340090466131
ENSMUSG00000031532,1.5036440243828504
ENSMUSG00000100605,NaN
ENSMUSG00000109964,NaN
ENSMUSG00000110369,NaN
ENSMUSG00000110015,NaN
ENSMUSG00000109819,-1.1865004658186649
ENSMUSG00000109880,NaN
ENSMUSG00000031530,-0.3360962286087146
ENSMUSG00000031529,-0.9116413575872562
ENSMUSG00000054247,NaN
ENSMUSG00000109717,NaN
ENSMUSG00000109773,NaN
ENSMUSG00000109688,NaN
ENSMUSG00000109698,NaN
ENSMUSG00000046794,6.458992280191055
ENSMUSG00000110384,NaN
ENSMUSG00000110367,NaN
ENSMUSG00000031527,0.7290126227431264
ENSMUSG00000097357,-0.6382723611243628
ENSMUSG00000070056,-0.30949542691190685
ENSMUSG00000110335,-1.0926347504576457
ENSMUSG00000109714,-1.3506708818345734
ENSMUSG00000109372,-1.9290770908733126
ENSMUSG00000055976,-0.9977007575736049
ENSMUSG00000109761,0.4317280890011146
ENSMUSG00000050271,7.510252949406694
ENSMUSG00000109704,-1.5011764507718803
ENSMUSG00000110176,1.4308752354431051
ENSMUSG00000039633,-1.5047079466541986
ENSMUSG00000039620,-0.4517468437764659
ENSMUSG00000031523,8.532232784703687
ENSMUSG00000110242,-0.9612700599292776
ENSMUSG00000074384,0.9986660280398413
ENSMUSG00000110285,0.18285221699337478
ENSMUSG00000110312,0.20881797635715305
ENSMUSG00000039539,0.37283370625688406
ENSMUSG00000110236,-1.2981970284988522
ENSMUSG00000039530,-0.4169456925313375
ENSMUSG00000109827,-0.7280845972558595
ENSMUSG00000025044,3.996886048565319
ENSMUSG00000031603,-0.7037293591510477
ENSMUSG00000039478,-0.968210723579399
ENSMUSG00000039470,-1.6106637788844047
ENSMUSG00000031601,-0.4432106164119587
ENSMUSG00000031600,-1.3363472389011977
ENSMUSG00000039431,-2.4336434891842775
ENSMUSG00000046723,NaN
ENSMUSG00000031596,5.555217096274001
ENSMUSG00000031595,2.739482764260689
ENSMUSG00000045636,4.207719143052128
ENSMUSG00000084960,10.59126803301341
ENSMUSG00000086773,1.2800595269037176
ENSMUSG00000085672,1.213925528099186
ENSMUSG00000031594,-0.8926422249197464
ENSMUSG00000085445,0.4094103919239234
ENSMUSG00000031592,-0.5745289780724979
ENSMUSG00000031591,0.24116946848217066
ENSMUSG00000031590,0.48816156970658525
ENSMUSG00000102046,-0.750159483708439
ENSMUSG00000091490,-0.607539093266717
ENSMUSG00000051176,NaN
ENSMUSG00000063900,NaN
