Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value
ENSMUSG00000055571,Olfr305,0,-4.583471842259595,0.036532270236162755,0.002320832268327403,4.583471842259595,0.036532270236162755
ENSMUSG00000001773,Folh1,0.006836219843120577,-5.06220401685583,0.000000000000000000000000000000000000000000000000000000000916676843543432,0.2320832268327403,5.06220401685583,0.000000000000000000000000000000000000000000000000000000000916676843543432
ENSMUSG00000090949,Vmn2r77,0,-3.583471842259595,0.2872313681944326,0.0007736107561091343,3.583471842259595,0.2872313681944326
ENSMUSG00000090362,Vmn2r79,0.0011608675205299092,-0.8465062480933909,0.8774289509038785,0.0015472215122182686,0.8465062480933909,0.8774289509038785
ENSMUSG00000030562,Nox4,0.007352160963356092,1.2745091528679762,0.16078217801492725,0.002320832268327403,-1.2745091528679762,0.16078217801492725
ENSMUSG00000004651,Tyr,0.0021927497610009397,0.5864531591827173,0.7400530761302946,0.0007736107561091343,-0.5864531591827173,0.7400530761302946
ENSMUSG00000049583,Grm5,8.191726151259335,3.254880346119043,0.000000000000000003213553284470049,0.8579343285250299,-3.254880346119043,0.000000000000000003213553284470049
ENSMUSG00000030560,Ctsc,0.005546367042531789,-4.3432087440844604,0.0000000000000000000000000005451113273411476,0.11449439190415188,4.3432087440844604,0.0000000000000000000000000005451113273411476
ENSMUSG00000109244,Gm44751,0,-3.583471842259595,0.2872313681944326,0.0007736107561091343,3.583471842259595,0.2872313681944326
ENSMUSG00000030559,Rab38,0.004127528961884122,0.8759597763776998,0.4464013849323102,0.0015472215122182686,-0.8759597763776998,0.4464013849323102
ENSMUSG00000109278,Gm45144,0.0002579705601177576,-0.9985093415384405,1,0,0.9985093415384405,1
ENSMUSG00000039428,Tmem135,0.4649919346122581,-0.15960558360601518,0.7057689532230015,0.5190928173492291,0.15960558360601518,0.7057689532230015
ENSMUSG00000109327,Gm44995,0.01741301280794864,-0.35398999613682935,0.6279861050183538,0.021661101171055762,0.35398999613682935,0.6279861050183538
ENSMUSG00000049791,Fzd4,0.005030425922296273,-2.261543747372234,0.00000197981140690619,0.023981933439383162,2.261543747372234,0.00000197981140690709
ENSMUSG00000109311,AI314278,0.0001289852800588788,-1.5834718422595948,1,0,1.5834718422595948,1
ENSMUSG00000039405,Prss23,0.009028969604121516,-0.34061531836343306,0.7349086085221548,0.010830550585527881,0.34061531836343306,0.7349086085221548
ENSMUSG00000030623,Prss23os,0.0003869558401766364,-0.5834718422595948,1,0,0.5834718422595948,1
